,chw_supply_temp,chw_return_temp,cw_supply_temp,cw_return_temp,outdoor_temp,outdoor_rh,total_power,ch_kw,chwp_kw,cwp_kw,ct_kw,chwp_freq,cwp_freq,ct_freq,chw_delta_t,cooling_load_approx,system_kw_per_rt,chiller_plr
2024-07-27 03:45:00,7.06881783632251,7.275728592366624,25.228344327803686,25.660754549580197,28.524964480806165,82.98050262777188,46.96668031708356,19.766425181281814,8.544043842170586,14.329570887177718,2.3266404064534387,49.736511424784574,55.10255490718304,40.61694466612665,0.20691075604411413,0.8661284248006618,54.226000408533956,0.07906570072512725
2024-07-27 04:00:00,6.89700247859612,7.010962018335633,24.7166747916518,25.67540978719248,28.548048120980027,87.22476629280894,38.18820547445286,11.041003764891247,8.912548096521204,14.036127992231476,2.1985256208089266,50.44151548456142,54.723825265481295,39.8573120001184,0.113959539739513,0.47703463334960144,80.05331857418012,0.044164015059564986
2024-07-27 04:15:00,7.1221152351135695,6.946771482674876,24.547580925433017,25.690065024804756,27.727068019793744,81.50401431268281,10.850581200813531,12.652592001368468,8.914358534697065,14.460790936201734,2.464813341248691,50.444930709235614,55.270240802649866,41.40557701945166,-0.17534375243869338,-0.7339889477083704,-14.783030772725887,0.050610368005473874
2024-07-27 04:30:00,7.122690487502734,7.268048856480415,25.160082867358952,25.704720262417037,28.614085897267817,83.63110478698601,42.48604743798145,14.264180237845691,9.260802065477508,14.566832083424323,2.3942330512339263,51.09013277602153,55.40501101871851,41.00652521081082,0.14535836897768117,0.6084701325405734,69.82437619507715,0.05705672095138276
2024-07-27 04:45:00,6.899668009268444,7.509406829567475,24.031625271087226,25.48366216689553,27.32667207459749,87.78990008164169,85.66466803340847,58.40787434913374,8.614120391246777,14.347261958510304,2.2954113345176452,49.87211768565039,55.12522184175106,40.43440001185947,0.6097388202990315,2.5523667017717457,33.56283717929076,0.23363149739653497
2024-07-27 05:00:00,7.1967867539485075,7.259924894890831,25.17218065862564,25.262604071374025,28.433170266441763,85.05678068265694,33.57536842825182,6.093880974035608,8.811194811741725,14.440495892000062,2.2297967504744283,50.24957950049755,55.24437229722277,40.045395630941016,0.06313814094232306,0.26429625798456435,127.0368664478508,0.024375523896142434
2024-07-27 05:15:00,6.962239359085954,7.0214805192580245,25.62231941413011,26.222433682591088,29.024542808773763,82.94777482871638,33.45568775715553,5.806661596559954,9.228628360226576,14.296203101430873,2.124194698938122,51.03089866518695,55.05975113057493,39.40296801604307,0.05924116017207037,0.24798349648028659,134.91094460721536,0.023226646386239818
2024-07-27 05:30:00,7.206970396310876,7.092392796787666,24.90889804309416,25.210206350609717,28.51068734123825,88.92103328317337,16.46794392367788,12.604431855079206,8.552708825299456,14.457512508454682,2.407152908600918,49.75331925152383,55.266063687052835,41.08015328835073,-0.11457759952320945,-0.4796218316041547,-34.33526757653795,0.050417727420316825
2024-07-27 05:45:00,7.1378398355432955,7.003382851784257,24.89879623504307,25.01687398464151,28.39094501488522,85.8339951658741,14.518061127488602,19.402202113598456,8.678787265087932,14.370366562333322,2.380910396923657,49.99660465173959,55.15479690026093,40.93032374214008,-0.1344569837590388,-0.5628369340153364,-25.79443574165481,0.07760880845439383
2024-07-27 06:00:00,7.098466357175415,7.368387441965126,25.253202615279204,25.440963418052704,28.93493654860761,81.51841572887282,54.114320397671385,26.19997237211771,8.962317813176883,14.642383455842102,2.3096467565346916,50.53523359056477,55.50063255500586,40.51781497164041,0.26992108478971133,1.1298896609297315,47.89345567879905,0.10479988948847084
2024-07-27 06:15:00,7.091353650669338,7.801336732361465,24.942388872229223,25.14700884436365,28.281622363658915,86.68846819725333,94.40155815750708,67.35358022310768,8.366933745220578,14.337470407488174,2.3435737816906506,49.3904451805188,55.11267858296477,40.715243785837195,0.7099830816921271,2.971989179963244,31.76376239656249,0.2694143208924307
2024-07-27 06:30:00,6.96307587051212,7.153795549002273,24.940600655245728,25.132381259440248,28.640598393394917,82.42694043839622,45.39433032399051,18.20377781268654,8.521701794921768,14.267026889782926,2.4018238265992857,49.69312114025252,55.022269639738184,41.04981575341933,0.1907196784901526,0.7983525741597787,56.86000370420988,0.07281511125074616
2024-07-27 06:45:00,7.009707944083215,7.015304730998368,25.511209625764597,25.444096721854255,29.00045650803158,83.8098220790049,27.7109079057125,0.5328623112620845,8.458185802728776,14.341271630141131,2.378588161580507,49.5693515619936,55.117548736599346,40.91701220050468,0.005596786915153196,0.02342815002683128,1182.803929203815,0.002131449245048338
2024-07-27 07:00:00,6.9202493814277215,7.086279753761843,25.255302011518573,25.63848473771885,29.365977563995344,80.00148448264528,43.856733190484505,16.10611982146756,8.980569243653493,14.327493418786345,2.442550706577105,50.56951471162724,55.09989189772051,41.28053894744965,0.16603037233412188,0.6950031385906342,63.102928253561004,0.06442447928587024
2024-07-27 07:15:00,7.045083944627101,7.669077276940449,24.71153193611285,25.41361209029217,28.531530028465212,76.97319210446094,87.37185613104882,60.07093491373481,8.811944535117798,14.219479993479045,2.269496688717168,50.25100466536774,54.96107843338895,40.28165885115921,0.623993332313348,2.6120360890636745,33.44971246640342,0.24028373965493924
2024-07-27 07:30:00,6.887641797280571,7.13806777842509,24.975913186169787,25.188739442865483,28.580612313317744,78.40283392944634,51.46044182278669,23.774074922068415,8.485684980356352,14.62270527695339,2.577976643408527,49.62301325915943,55.475758621989606,42.029783736357786,0.2504259811445193,1.0482831570709579,49.09021143349664,0.09509629968827366
2024-07-27 07:45:00,7.012301770499862,7.249750194349206,26.011599513831175,26.209247149458182,29.75641196425776,79.75968219375689,50.30223790137145,22.85164310693239,8.878027823482059,14.054590634763658,2.5179763361933447,50.37630750263435,54.747808702037766,41.7011511781621,0.23744842384934373,0.9939591022333528,50.607955386037546,0.09140657242772955
2024-07-27 08:00:00,6.954783775740896,7.456042090876419,25.31245896069903,25.28664997140082,28.73393593350857,75.78511873880257,77.02019887317388,48.651176241385095,9.14698928744542,14.678353215909064,2.543680128434297,50.87997479722671,55.54604210103757,41.84256778213227,0.501258315135523,2.098267307157299,36.706571469923766,0.1946047049655404
2024-07-27 08:15:00,7.038006408032193,7.277709100553869,26.091696525632383,26.68195967919752,29.86369425320973,79.29609157278871,51.58574930014585,23.297052249657373,9.22616714526655,14.56552485814214,2.4970050470797913,51.026361725952505,55.403353623402424,41.58505714774179,0.23970269252167586,1.003395470895735,51.411184120748565,0.0931882089986295
2024-07-27 08:30:00,6.932921591314621,7.6100994635290045,25.243479709726753,25.995402277699416,29.51648789431106,77.69332295068789,94.14427367496567,65.75081556420648,9.241024635598778,14.415013973321525,2.737419501838912,51.053737380292254,55.21185814486894,42.87899668871353,0.6771778722143837,2.8346665730894105,33.21176274088592,0.2630032622568259
2024-07-27 08:45:00,7.291422967588174,7.978670753085176,25.82743866509484,26.66913216150477,29.82073759736941,77.81002016113203,93.50243457105364,65.49947231813292,8.780308383316438,14.657440525621077,2.5652133439831992,50.19079643760666,55.519650192291195,41.9603072286895,0.6872477854970018,2.8768192300904496,32.5020194501807,0.26199788927253165
2024-07-27 09:00:00,6.970734759590886,7.495842534340016,26.516460531892104,26.698412551084324,31.03759227993068,75.32297648480521,80.48683217247294,51.48478412689094,9.6040106868086,14.789120876029402,2.6089164827439997,51.71363219389708,55.685414976786326,42.19725705295254,0.52510777474913,2.1981011450998578,36.61652802096898,0.20593913650756376
2024-07-27 09:15:00,6.98498347151064,7.92113312659232,26.669656676190357,27.280949247093588,31.042446841903494,76.21776809112161,119.79001528969512,91.0760233876704,9.426829610397547,14.60629857614792,2.680863715479259,51.39364059938192,55.45500289144505,42.58164237384514,0.9361496550816799,3.918722456171912,30.568639812964594,0.3643040935506816
2024-07-27 09:30:00,7.033587045290836,7.5108382808185965,26.644721355381048,27.037871991313494,30.9399575432651,74.247952929375,74.34425059036771,45.81228769327472,9.097350132946218,14.837249775913678,2.5973629882330833,50.78776881147244,55.745756082267064,42.13487518927693,0.4772512355277607,1.9977736719192063,37.213550080949474,0.18324915077309886
2024-07-27 09:45:00,6.919243696626543,7.788390479672786,26.587093048153967,27.032464719306997,30.972735571916033,77.29140175816629,113.04900144496288,83.97865813079729,9.320535057363047,15.098655626657523,2.6511526301450172,51.19974273883338,56.07123229543241,42.423751775413024,0.8691467830462427,3.638248433831572,31.072369988188758,0.33591463252318915
2024-07-27 10:00:00,7.138476138939531,8.112254480764076,26.891226079864953,27.625109023193183,31.399690230064287,72.76444750533042,121.30372511292678,92.7815611603179,8.978287941099946,14.816126680909813,2.7277493305991154,50.56523235008916,55.71928931435459,42.828445861572526,0.9737783418245449,4.076236138877545,29.758758074876805,0.37112624464127164
2024-07-27 10:15:00,6.9627873924914585,7.537528985750694,27.679696639781863,28.961331915900015,32.104899547959626,76.77690657285002,84.4060582581119,55.47607050294888,9.37616700525254,14.771294563802444,2.7825261861080373,51.30140689962334,55.663032201603855,43.113232149282645,0.5747415932592359,2.4058683093831617,35.08340748698448,0.22190428201179552
2024-07-27 10:30:00,7.086241951871835,8.16509301875788,27.63603534248707,28.414502412088886,32.1321834554961,73.66760348342913,132.1265404597287,103.21446018082304,9.169643202901542,14.746818723739963,2.995618352264121,50.92194417691807,55.63227090184574,44.186844659086,1.0788510668860445,4.5160705659849825,29.25696986555193,0.4128578407232922
2024-07-27 10:45:00,7.123876555361157,7.899552658356721,27.64267065837399,28.351125961870437,32.04561085166222,73.69606849670652,103.08991393745212,73.92238818600379,9.101922599372394,14.950114233986028,3.1154889180899143,50.79627628777237,55.88674870526153,44.76853672148756,0.7756761029955639,3.2469801671394305,31.749474475008483,0.29568955274401515
2024-07-27 11:00:00,6.969813940836432,8.020276604046634,27.55571573462521,28.306316626323817,32.47045109765185,72.30752346751913,128.1114296752947,99.091918123808,8.863040748007114,15.122229840635343,3.0342409628442435,50.34794464346422,56.100399304510816,44.375935159065065,1.0504626632102019,4.397236708197905,29.134531110515965,0.396367672495232
2024-07-27 11:15:00,6.890715406205292,7.762318119736653,28.362684820005924,29.401984263267018,33.02958527151393,72.5750356687808,112.17799334870976,82.84555645189363,9.102243101569576,15.383162163550049,2.847031631696492,50.796872503458104,56.42122965187091,43.44384545028711,0.8716027135313613,3.6485289588422782,30.74608824930505,0.33138222580757454
2024-07-27 11:30:00,7.088694212349285,8.061597638890877,27.992220849142587,28.64977070358681,32.80282081968398,71.47858607180677,123.2056123707253,93.77286683432206,9.52619893664361,14.84324915185002,3.06329744790962,51.57359192539877,55.753268585962346,44.51713626936991,0.9729034265415919,4.072573743503104,30.252518463851704,0.3750914673372882
2024-07-27 11:45:00,6.947793541514734,7.930161565616614,28.179504859749606,28.91621350623442,32.98527909041961,71.1779604614786,122.53734361132756,93.22178419593364,9.12290822457831,15.215310607383987,2.977340583431632,50.83528538696793,56.21526752159651,44.09679256445083,0.9823680241018797,4.1121925488904685,29.798542299384785,0.37288713678373453
2024-07-27 12:00:00,7.007904739440299,7.93424940379327,28.995297348359955,30.044062206706577,34.09454288103188,73.96159340369512,118.09435987903264,88.41151125493853,9.311432301298302,15.325242901112286,3.046173421683536,51.183069498107095,56.35032992669108,44.43403001884637,0.9263446643529711,3.877678764981537,30.45491053707615,0.3536460450197541
2024-07-27 12:15:00,7.155066437373421,8.287624664095066,27.919285820132124,28.519425310752304,33.2589088181773,70.26086887874409,137.06624356834195,107.27689907045333,9.129335826423844,15.359435334629866,3.300573336834972,50.84722135659798,56.39220688651285,45.6380722521283,1.1325582267216454,4.740888737056808,28.91150819401724,0.4291075962818133
2024-07-27 12:30:00,7.0455153099417105,7.754964931939756,28.96163080509685,30.69064003349091,33.96874532705153,67.58308477292978,135.49050020814502,105.44423791055894,9.520048644231045,15.302534148683012,3.223679504672028,51.56249057708714,56.32248309744321,45.28087202454349,0.7094496219980453,2.9697561176838176,45.62344342060561,0.4217769516422358
2024-07-27 12:45:00,6.93596418251,8.089624993232954,28.922744626957023,30.243858910343015,33.78938596337413,69.62469968424261,139.83052094532906,109.9833637023657,9.355795918498458,15.195099255531018,3.2962620689338964,51.264226703741336,56.19036519263936,45.618192505218886,1.153660810722954,4.829224153686285,28.9550694884586,0.4399334548094628
2024-07-27 13:00:00,7.056619252234088,8.764653784275922,28.803582177667913,30.191609363342753,34.16620845709883,70.3373462431268,192.2276536226274,162.53340607613703,9.32390469066743,15.21489915649318,3.155443699329765,51.20591204029633,56.21476079450234,44.95910334430915,1.7080345320418333,7.149832551127115,26.88561616625892,0.6501336243045481
2024-07-27 13:15:00,6.946017674937544,8.325938110628462,28.262975734308487,29.294260289530907,33.32402061903809,71.11554245266412,160.82272723892393,130.9778943421885,9.270083703234178,15.29353950205474,3.281209691446511,51.10719543675128,56.31144570720528,45.54864806230986,1.3799204356909174,5.77634694380218,27.841597605469516,0.523911577368754
2024-07-27 13:30:00,6.948652024106751,7.995098088418469,28.739767318532767,30.1774493439954,34.14307682265913,70.18351688372492,128.97100790722584,98.92194147359112,9.171344521296517,15.383839402483542,3.493882509854649,50.92509330282458,56.42205761542105,46.51220495655625,1.0464460643117173,4.380423225208848,29.4425906531159,0.3956877658943645
2024-07-27 13:45:00,6.936310034253382,8.040813630810444,29.51599004492001,30.779433085773285,35.08075533687392,67.92187744045853,134.09847205890316,104.42513012428392,9.186109599335945,15.315478536021256,3.1717537992620293,50.95240699459608,56.33835965218733,45.03643295091336,1.1045035965570618,4.623452055187861,29.003971590542307,0.4177005204971357
2024-07-27 14:00:00,6.857019886533961,8.17461197014064,28.84314387684237,30.06493371584547,34.4105481150598,64.71063377402564,152.74802771851265,122.86792658052536,8.821826867244907,15.783418599459672,3.274855671282718,50.26978264684569,56.906389553960175,45.51922760723965,1.3175920836066792,5.515440461977559,27.694619998444313,0.49147170632210146
2024-07-27 14:15:00,6.956381621109106,8.244203850921412,29.398233029613444,30.49824226819697,34.667485541749535,63.33809336169279,152.96820660961808,122.7557185539815,9.426812609164667,15.561916978166192,3.223758468305739,51.393609703318454,56.63892982937645,45.28124173799192,1.2878222298123063,5.3908238539943145,28.37566404553856,0.491022874215926
2024-07-27 14:30:00,6.934459229779096,8.392699636673125,29.145434106857707,30.201975178789674,34.48662303319019,66.47504906074064,168.85305620860998,138.65139899763622,9.357650002649946,15.4877925308474,3.356214677476442,51.26761290815288,56.54885924462034,45.89310128554473,1.4582404068940296,6.104194343258408,27.66180870291173,0.5546055959905449
2024-07-27 14:45:00,7.110152521141485,8.570577903275314,29.224927733291604,30.192575000650542,34.76971766800321,67.51590767204948,168.6927663805122,138.4810595508098,9.279839055493232,15.90188585024546,3.029981923963722,51.125116666784145,57.04841089028221,44.35516254690319,1.4604253821338293,6.113340649612209,27.594203570385528,0.5539242382032391
2024-07-27 15:00:00,6.867984558510842,8.599764661219496,29.57614629718803,30.803840076037513,35.35694714391035,64.72512829250923,196.4661589259503,166.46503033763037,9.662214586242406,15.303008238144606,3.035905763932942,51.81788985218003,56.32306473574532,44.38404960995732,1.7317801027086537,7.249231509938424,27.101653279606616,0.6658601213505214
2024-07-27 15:15:00,6.903388680649657,8.576320037972028,29.352643969223376,30.528982461046215,34.47699362499919,70.98029270437951,188.65783285831424,158.8585715275591,9.307124954485744,15.237952139777544,3.2541842364918554,51.17517607464895,56.24313789099117,45.42325039803853,1.672931357322371,7.002890661751445,26.93999406398419,0.6354342861102363
2024-07-27 15:30:00,7.044256614546564,8.363231430214135,29.870954252964403,31.001398870610828,35.619446556000206,65.88948655476742,152.28350617859735,122.95880427890248,8.795793898268984,15.268180238768792,3.2607277626570883,50.22028567714743,56.280303868896574,45.4536757628003,1.3189748156675716,5.521228578384455,27.58145293509229,0.4918352171156099
2024-07-27 15:45:00,7.056477557785682,8.130556950706074,29.244537770734127,30.323293995116245,35.02412875623276,66.77118558970115,131.90760744825036,102.15071420137612,9.325386720088424,15.193233209207436,3.2382733175783835,51.2086249468959,56.18806493088748,45.349099018061096,1.0740793929203925,4.496096338764763,29.338252010073713,0.40860285680550446
2024-07-27 16:00:00,6.966554457711059,8.249001716847154,30.13587505786302,31.032586890201493,36.18034343895182,63.66480563017761,155.1147053760975,124.612675266693,9.927227493334833,15.224710140919292,3.350092475150402,52.28737292809133,56.22684113833535,45.86517916765604,1.2824472591360951,5.368324226743694,28.894436853004056,0.49845070106677203
2024-07-27 16:15:00,7.092483679292886,8.291147737888508,29.715084747208383,30.807770146973645,35.146235218585495,63.63669516415277,143.18187377973334,113.66876847189654,9.207997239573432,15.153012291670557,3.1520957765928124,50.992842805681555,56.13843905097115,44.94319719567777,1.1986640585956225,5.017607749281276,28.535884216984233,0.45467507388758616
2024-07-27 16:30:00,7.0060061238743225,8.003227180472928,28.83889159894464,30.34408794383565,34.35101519281149,66.87538964714383,124.66282964365138,94.93872049045272,9.294702906127942,15.220194809368031,3.20921143770269,51.15239841616401,56.22128201919307,45.21302933923148,0.9972210565986055,4.174367342921762,29.863885806560617,0.3797548819618109
2024-07-27 16:45:00,7.06553521134673,8.001644702537973,29.235019462184937,30.126166668842743,34.55801794749304,66.26828994733806,120.03578075728426,90.07268811769625,9.56977203360908,15.296864685536704,3.0964559204422257,51.652105350431,56.31552656588284,44.677184497067465,0.9361094911912433,3.9185543301265446,30.632669766609528,0.36029075247078496
2024-07-27 17:00:00,6.912304062982157,7.769778604305823,29.261453516893926,30.55615675947661,34.91038041513533,64.79317346783655,112.90133786412682,82.81053450203933,9.647191961325516,15.301452945379838,3.1421584553821336,51.791020770218445,56.32115657447562,44.895918054418445,0.8574745413236657,3.5893884299808647,31.454198971920324,0.3312421380081573
2024-07-27 17:15:00,6.7382155511437,7.585498280501553,29.902470618045747,30.80880561770232,35.43953157602497,67.42596458405211,109.65591526286298,80.2791373380014,9.080855314042283,15.120629189484342,3.1752934213349437,50.75705503734096,56.098419871183815,45.05318001459485,0.8472827293578531,3.546725505091973,30.917508306022516,0.3211165493520056
2024-07-27 17:30:00,6.828490962020636,7.795966164514426,29.247499018497223,30.48490280420911,34.80864186270986,66.92347900955647,122.10664343058376,92.59240009749615,9.326179346828036,15.10451395618512,3.0835500300744423,51.21007575984764,56.078483300396286,44.615027222274925,0.96747520249379,4.049851197639005,30.15089628521904,0.3703696003899846
2024-07-27 17:45:00,6.95460592192718,7.909548924987739,29.090727035345452,30.140715654177185,34.635886730814676,64.86337547130363,122.94229135818796,93.06158468513745,9.810146008593014,15.006673969342453,3.0638866951150616,52.08100079587884,55.95713750711308,44.51999048304232,0.954943003060559,3.9973914108115,30.75563004054931,0.3722463387405498
2024-07-27 18:00:00,7.014526133460353,8.266968271999751,28.729661785120324,29.55396545915808,33.28544615185253,69.31435833462851,149.73724378855684,120.18075119445264,9.329140474530496,15.275465526130096,2.951886593443586,51.215495039715314,56.28925392020747,43.9707680994533,1.252442138539398,5.24272279192592,28.560969124509192,0.48072300477781055
2024-07-27 18:15:00,6.927701671035633,7.8804702069672015,29.462366605077655,30.19144990696546,34.98540210546716,67.51477170416575,120.75635339766912,91.49468812354496,9.312618886406494,14.968161225107728,2.9808851626099635,51.185243545610334,55.90922750990244,44.11428497437603,0.9527685359315683,3.988289091409545,30.277733291141967,0.3659787524941798
2024-07-27 18:30:00,7.00755745514139,8.236225219769443,28.87288207807094,29.423118582000804,34.470347552417536,65.34698123053984,146.1367688166197,117.44421230067174,9.145485224325473,14.624239243742238,2.9228320478802505,50.87718586904832,55.47769841343481,43.8260284294459,1.228667764628053,5.14320326273303,28.41357056127013,0.4697768492026869
2024-07-27 18:45:00,7.1350958483348785,8.037280060090522,30.322971014109395,31.264358984227133,35.84720854415708,66.27772957223883,115.40569019068906,86.48787810326739,9.18557191001894,14.867897650102549,2.864342527300178,50.95141284507171,55.78411255981076,43.53171858235771,0.9021842117556433,3.776543110409123,30.55855231007461,0.34595151241306954
2024-07-27 19:00:00,6.982725771031298,7.501409872840169,29.22804690793886,29.96964752697674,34.69644748657167,70.67288355112557,79.512838354757,50.26452989488034,9.446368878071896,14.838908816419664,2.963030765385097,51.42912446589765,55.74783375887852,44.02603246736462,0.518684101808871,2.171211650171934,36.62141290945105,0.20105811957952135
2024-07-27 19:15:00,7.003393155973561,7.614376188575241,28.155219573127752,28.77839299751954,33.3260331764355,68.92993598718793,86.78658681489935,58.16668111553592,8.915564306758043,14.96623578133518,2.738105611270194,50.44720503051178,55.90683009473706,42.88257880031274,0.6109830326016796,2.557574974470631,33.93315452379358,0.2326667244621437
2024-07-27 19:30:00,6.972318756052877,7.517232555563696,28.66640985256463,29.559263365462947,34.086591807002804,69.89401333247248,80.29478404888344,51.869352506589394,8.870727070936319,14.863099617714274,2.691604853643454,50.36249490733971,55.77811120077774,42.63843573960803,0.5449137995108195,2.2810091647522905,35.201429827487416,0.20747741002635758
2024-07-27 19:45:00,7.051873952805557,7.810930523178942,28.397921544447527,28.9134590475838,33.348154659491826,71.1290897934989,99.81849683260523,71.61256256862251,8.596754702172097,14.91799940683583,2.6911801549747993,49.838581805618965,55.846702635295244,42.63619303307114,0.7590565703733851,3.17741080358299,31.41504294000809,0.28645025027449
2024-07-27 20:00:00,7.1443716605522605,7.890944362614297,28.221896007255793,28.819775039202185,33.14720187555456,75.39939764357075,99.89661970080468,71.78434440100902,9.05803904453233,14.450066261671628,2.6041699935917024,50.71450919456562,55.25657391671226,42.171651223718214,0.7465727020620365,3.125153330831685,31.965349896678376,0.28713737760403607
2024-07-27 20:15:00,6.9029288318340996,7.647182094776883,27.841720273476305,28.36928073430153,32.936528060796846,67.44345525370422,100.72759019177816,72.27778873608221,9.28942308235393,14.525793953533132,2.6345844198088835,51.142710934070166,55.35293251209968,42.33519218657125,0.7442532629427836,3.1154441586784922,32.33169495629951,0.2891111549443289
2024-07-27 20:30:00,6.929391447388414,7.317462269687081,28.361221542379212,28.85456361024385,33.10860656666494,68.37594277698875,65.39566643674479,37.23218996033924,8.915541864015184,14.693605813450285,2.554328798940081,50.44716270099449,55.56527514275048,41.900875348769155,0.3880708222986664,1.6244644621422175,40.25675412468308,0.14892875984135695
2024-07-27 20:45:00,7.008803705132122,7.526837157531146,27.86137568483151,28.31238078000529,32.20643493018459,69.42765791300492,78.11377658053618,49.94508594856868,9.00620881421933,14.75802573101573,2.404456086732435,50.61759439137568,55.64636011898782,41.064806353857975,0.518033452399024,2.1684880317423145,36.02223089872169,0.19978034379427473
2024-07-27 21:00:00,7.106672035279332,7.565502654231896,27.816238601611488,27.921377099257953,32.778819284371586,70.72083607761893,72.62770655891286,44.57364482442266,9.171918256860824,14.413739398693805,2.4684040789355723,50.92615519467112,55.21023082056531,41.42567379844456,0.4588306189525637,1.9206649709354318,37.81383409285618,0.17829457929769063
2024-07-27 21:15:00,6.836807246620153,7.519323368708696,27.39409063858812,27.609112929264196,32.25610491050673,70.7107886569946,92.37707984566052,64.98969868477766,8.599375311351206,14.470635689770182,2.3173701597614604,49.84364550622058,55.2827804226465,40.56292825608668,0.6825161220885434,2.8570124870626428,32.33345330619658,0.25995879473911065
2024-07-27 21:30:00,7.034170436971754,7.536359226339185,27.64768821742044,27.992548778454463,32.387951806432156,74.05563175435276,76.27039161380826,48.66227588811477,9.02381920165615,14.23560147758261,2.3486950464547336,50.65056479720552,54.98184148768071,40.74487969848424,0.5021887893674304,2.1021622722920634,36.281876341852474,0.19464910355245907
2024-07-27 21:45:00,7.0689520396379315,7.3491579119735135,27.35753284337865,27.492680497122425,31.648975137195468,74.46887440467313,54.79348291668407,27.111377929603787,8.946259756971251,14.492455861151578,2.2433893689574615,50.50503371061853,55.31055330843847,40.12660175754162,0.28020587233558203,1.1729417815967464,46.71458019177451,0.10844551171841514
2024-07-27 22:00:00,7.096587999407376,6.979783281753723,26.11903127585026,26.406035426208913,30.25617334076022,74.61867968556524,16.30768555288872,17.4998556363021,9.027808321039611,14.45297140316603,2.1776217807144658,50.65802732053142,55.26027672347038,39.730586838610456,-0.11680471765365308,-0.48894454809819177,-33.35283237397658,0.0699994225452084
2024-07-27 22:15:00,7.2089113469733395,7.2906562177087695,26.334168897090063,26.287061053212355,30.284592434753044,75.2814629965397,35.336452561098156,7.8883333430004114,8.80689372429564,14.226026260173242,2.415199233628865,50.241401910642665,54.96951134089741,41.1258748883844,0.08174487073543002,0.3421840288985101,103.2673929138252,0.03155333337200165
2024-07-27 22:30:00,6.867195204170686,7.637098397394913,26.06403433895425,26.089452542660656,30.12149153472655,75.90241163144128,101.37428743543624,73.92577171391198,8.67575961176378,14.40379454123588,2.3689615685245777,49.99079009157569,55.19753034119703,40.861737953635405,0.7699031932242271,3.2228147668366143,31.455201359568417,0.29570308685564795
2024-07-27 22:45:00,6.947597067901542,6.805909930513896,26.59977277948236,26.627664265418986,31.190501022675207,76.23786675173615,13.8638658589454,51.27449202844764,8.353019871480175,14.525317393261105,2.4194305213203084,49.36305188340391,55.35232716831962,41.14987758527489,-0.14168713738764627,-0.5931023571046873,-23.375165673972052,0.20509796811379055
2024-07-27 23:00:00,7.137627929104572,7.442084822868251,26.523952705661717,26.565565420540025,30.641867937685983,73.86381047188625,55.28210202632525,28.62321234298329,8.143403475964664,14.259673909617476,2.2558122977598147,48.94663217152539,55.012815505052345,40.2005334317562,0.3044568937636791,1.2744565572947608,43.376999953352986,0.11449284937193316
2024-07-27 23:15:00,7.0750251258143875,7.266234204977999,26.214218006636045,26.183836828922047,30.01101572415602,76.2586570025935,45.28203485029521,18.34156709216,8.649919357040645,14.076992171124369,2.213556229970203,49.941109163470976,54.77688067415024,39.94793631019408,0.1912090791636114,0.8004012053788774,56.57417123561244,0.07336626836863999
2024-07-27 23:30:00,7.069329977857446,7.238970096113567,26.375833813969457,26.538603964455017,30.20455840212025,79.48093341142027,43.35418754006754,16.24402525142311,8.597954315038077,14.29134553661904,2.2208624369873133,49.84069760501031,55.05213811895682,39.99179153208694,0.1696401182561207,0.7101135350201212,61.05247316380062,0.06497610100569244
2024-07-27 23:45:00,7.063634829900506,7.211705987249134,26.537449621302873,26.89337109998798,30.39810108008448,82.70320982024704,41.426340229839866,14.146483410686225,8.54598927303551,14.505698902113709,2.2281686440044233,49.74028604654965,55.32739556376339,40.035646753979805,0.1480711573486282,0.6198258646613576,66.83544942493354,0.0565859336427449
2024-07-28 00:00:00,6.898160032864603,7.436176782558539,26.17248339174562,26.40626978530116,30.212575374153428,79.52808819921628,79.26867122319153,51.831095164132066,8.795843242992047,14.297767417449124,2.34396539861829,50.220379589513705,55.0617593026913,40.717511531896555,0.5380167496939361,2.2521381142188166,35.19707371529783,0.20732438065652825
2024-07-28 00:15:00,6.947178367619723,7.261639212078744,25.70631324050882,25.966290474858724,29.68244720546647,82.74636899644726,57.12325977916118,29.81668574570422,8.354623844693702,14.57972432716985,2.372225861593409,49.366211297475225,55.421351434613946,40.88049771615887,0.31446084445902045,1.3163330949054597,43.39574838636403,0.11926674298281688
2024-07-28 00:30:00,6.947367989718375,7.132323071928353,26.078485188827237,26.33387378357753,29.800653772634128,82.81583364483227,45.18008160597532,17.598337510131017,8.652938388990453,14.521989343883895,2.406816362969951,49.94031969302194,55.34800218768363,41.07729589468077,0.18495508220997792,0.7742219741309675,58.3554627943596,0.07039335004052406
2024-07-28 00:45:00,6.947557611817025,7.0030069317779615,26.45065713714565,26.70145709229634,29.918860339801785,82.88529829321728,33.23690343278945,5.37998927455781,8.951252933287202,14.46425436059794,2.4414068643464937,50.51442808856866,55.27465294075331,41.27409407320268,0.05544931996093627,0.23211085335647924,143.19409433967195,0.021519957098231242
2024-07-28 01:00:00,6.831505962546166,7.10562646987487,25.00990420563479,25.038415784078012,28.65619978739891,79.9110133012097,54.059905512001414,26.461487245515773,8.815489663941893,14.470454892084788,2.3124737104589617,50.25774258039234,55.28255018534425,40.53433918617925,0.2741205073287034,1.1474684436779525,47.11232436050661,0.10584594898206309
