,chw_supply_temp,chw_return_temp,cw_supply_temp,cw_return_temp,outdoor_temp,outdoor_rh,total_power,ch_kw,chwp_kw,cwp_kw,ct_kw,chwp_freq,cwp_freq,ct_freq,chw_delta_t,cooling_load_approx,system_kw_per_rt,chiller_plr
2024-07-24 21:55:00,7.108832469034299,7.883310496092262,27.037732025251614,27.899886458603927,31.77867133626255,77.59090195131007,102.50764370792702,73.95080116334204,8.94769524697895,14.7393074985671,2.869839799038933,50.50773486155991,55.62282394953079,43.55954960634891,0.7744780270579632,3.241965021264634,31.618985101801183,0.2958032046533681
2024-07-24 22:00:00,6.821598530160784,7.778766286091757,27.15520103453943,27.762726864320214,31.451408356665937,73.32462733812204,120.50018941186497,92.0404273853609,9.098448293257713,14.830822982440267,2.5304907508060808,50.78981229546101,55.73770611327594,41.77012234696772,0.9571677559309721,4.00670422632705,30.074640553722038,0.3681617095414436
2024-07-24 22:05:00,6.987366592980148,7.658566265818822,27.56297275876191,27.875950781332794,31.851197547700867,75.25502856691918,92.49541169550234,64.20808130433983,8.919224559470294,14.849070686219685,2.519035145472522,50.454107725221974,55.76055645901197,41.70699547168877,0.6711996728386733,2.8096418305026867,32.920712772472335,0.2568323252173593
2024-07-24 22:10:00,6.98783191292266,7.468101960592464,26.82355610105469,27.238674844656007,31.626578487675143,73.38092452234702,73.58533820988984,45.57264497705969,8.668017078798053,14.706082963831255,2.638593190200851,49.97591452428575,55.58099853873065,42.35665364347961,0.4802700476698041,2.0104104195457997,36.60214725036818,0.18229057990823874
2024-07-24 22:15:00,7.109524503543838,7.576512819739706,26.653666780582235,27.237353251452095,30.94968809522588,71.96492146184131,73.25420104496277,45.201302262553554,9.16183212333123,14.31793209558175,2.573134563496241,50.907480933220754,55.08763236531172,42.00345312286835,0.46698831619586745,1.9548130915959012,37.47376225373974,0.18080520905021422
2024-07-24 22:20:00,6.957315094055154,7.522436938556781,26.80842870330659,26.994712631249577,31.10994230218048,77.73589740906876,82.7193302977982,54.427819831228355,9.024348629199864,14.82667714557427,2.440484691795703,50.65155533417952,55.73251195395475,41.26889671064418,0.5651218445016264,2.365600041083808,34.96758913645438,0.2177112793249134
2024-07-24 22:25:00,6.926090980400959,7.635424124538785,26.493377905491585,27.105001206066156,31.01373559968517,73.88101209451617,96.99133049487602,68.5896786415516,9.132819605496428,14.587583751925091,2.6812484959029064,50.853688346142306,55.4313082231513,42.58367950320699,0.7093331441378261,2.96926854136094,32.66505846265452,0.2743587145662064
2024-07-24 22:30:00,6.930485004679691,7.380430405564718,26.232618094102634,26.582258693003332,30.59170919617154,77.49008497344687,69.77970434137491,42.39906315812698,8.452178593009325,14.341559073290425,2.5869035169481887,49.55761366214149,55.11791697581716,42.07824064394483,0.449945400885027,1.883471448104723,37.04845348815454,0.1695962526325079
2024-07-24 22:35:00,6.959761441701721,7.53707864482752,26.97452848839923,27.276974217633,30.992123248985465,79.68009514419239,83.82249498022125,55.76209954634389,9.102342848181133,14.39474360231484,2.5633089833813747,50.797058054695135,55.185966394083906,41.94992117403357,0.5773172031257996,2.416649812284597,34.68541224058403,0.22304839818537556
2024-07-24 22:40:00,6.975873547880205,7.507980522079525,26.48962852942232,26.74978783800925,30.32580960266819,74.30415346823179,80.1704719732254,51.56767241321367,9.19422375497907,14.602307520324173,2.8062682847084983,50.96740478685089,55.44995155069414,43.23550725160488,0.5321069741993201,2.227399793998354,35.992852378473664,0.2062706896528547
2024-07-24 22:45:00,6.901075881613228,7.53877986445338,26.755895877991794,27.08413635094431,31.172400317023623,79.6514735416049,89.75244073880343,61.33354391010536,8.987028607300468,14.744705396497128,2.6871628249004647,50.581636014584014,55.629613270788646,42.61496703421435,0.6377039828401516,2.669428872168875,33.62233834905696,0.24533417564042145
2024-07-24 22:50:00,7.080275038883067,7.48560394763674,26.24602707756471,26.84111314251999,30.40502843440508,78.12906897462686,67.00010357804328,38.890593636854994,8.922577175751185,14.758664651924082,2.4282681135130173,50.460428606301214,55.64716314215949,41.19992020697598,0.4053289087536731,1.6967068120428757,39.48832120109988,0.15556237454741997
2024-07-24 22:55:00,6.854292988832627,7.115481897593813,27.33597360010149,27.611942160294408,31.56125014631579,78.21023861047428,53.45196986145947,25.148936259500715,9.017247747226952,14.612322564315471,2.6734632904163296,50.63826665230996,55.46262550176853,42.54242458267454,0.26118890876118606,1.0933367720743248,48.88884305980867,0.10059574503800287
2024-07-24 23:00:00,7.0060977118791365,7.3471490201396,26.747091878654405,27.228853781409217,30.616640606543893,75.68392225033277,61.49985862484383,33.21357975212969,9.329690433370027,14.329404175255604,2.6271842640885024,51.21650141541295,55.10234121647453,42.295517263978695,0.3410513082604636,1.4276407763783006,43.07796445886007,0.13285431900851877
2024-07-24 23:05:00,7.044718855415164,7.558075192774272,25.581035019642457,25.810865829091085,29.81808755160517,77.09801139809251,78.78545504756512,50.11546481328088,9.398051905381012,14.840692201087792,2.43124612781544,51.34129006932508,55.75006698349642,41.216755776332555,0.5133563373591077,2.148909628185225,36.662991320905476,0.20046185925312351
2024-07-24 23:10:00,7.093754191512419,7.768358530523984,26.50261805979314,26.91836943711911,30.75061315338818,79.2592871297609,93.0887150623526,64.7218213714995,8.920396017646267,14.808393568996424,2.638104104210411,50.45631652297763,55.70959360696825,42.35403642482011,0.674604339011565,2.823893763102411,32.96466612117967,0.258887285485998
2024-07-24 23:15:00,7.030281341485446,7.605809637123268,25.945991128596265,26.726816406807465,30.103464397780957,81.19712971640395,81.74936825108271,54.13067608354606,8.404456762207355,14.62680844632549,2.587426959003824,49.464168522043344,55.48094701774861,42.081078532979895,0.575528295637822,2.409161445539923,33.932706503511916,0.21652270433418422
2024-07-24 23:20:00,6.903073714668777,7.884402640909309,25.98881555786786,26.33409796921421,30.13960348072046,75.7179237580667,122.56129381326508,94.1922321624453,8.932659905993942,14.779262465429806,2.657139279396018,50.47942862373201,55.67303894903152,42.455660562046944,0.9813289262405327,4.10784288524287,29.835925383991125,0.3767689286497812
2024-07-24 23:25:00,7.133684332796321,7.499505493139183,26.171919117633433,27.095704655849083,30.582065767900644,79.91901837587615,63.39804865035416,34.97312723931573,8.826250910970137,14.98058228427359,2.6180882157947,50.27818447993151,55.92468832275947,42.246647842048475,0.36582116034286205,1.5313273771952205,41.40071521902393,0.1398925089572629
2024-07-24 23:30:00,6.955069081804164,7.116910314272378,26.252111660627133,26.551186946981808,30.697292411913057,79.83328588894864,43.96830553537484,15.650305282755411,9.134404587126353,14.519313032174887,2.6642826333181837,50.85663002618546,55.34469908106847,42.49367192325468,0.16184123246821347,0.6774673991119415,64.90099094511517,0.06260122113102165
2024-07-24 23:35:00,6.838635059893247,7.337344601341245,25.999371606294453,26.407719185566613,30.32115636753584,78.53300340633848,75.29368693750887,47.56700360591865,8.765035642250114,14.501742159621529,2.4599055297185703,50.16167840482073,55.3223645258195,41.378077196425046,0.4987095414479983,2.0875981405013206,36.06713642666288,0.1902680144236746
2024-07-24 23:40:00,7.125119766629365,7.6326736655606044,26.611277708870062,26.872314874869662,30.814716259951613,81.4746594100317,77.57610734993445,49.10068923778574,9.145250267836133,14.668594931977468,2.6615729123351053,50.87675017037453,55.53373022466052,42.47926090798691,0.5075538989312394,2.124620620926168,36.51292215930642,0.19640275695114295
2024-07-24 23:45:00,6.914170859314375,7.274271660305137,26.437504888926657,26.99243415642272,30.566176345001978,80.91443723034162,61.58938422568567,33.90546630344248,8.431721182911188,14.668453675403368,2.583743063928627,49.517598753273774,55.53355196333202,42.06109781976166,0.3601008009907627,1.5073819529473327,40.8585124064024,0.13562186521376993
2024-07-24 23:50:00,6.8787552957703575,7.526344375651679,25.9360431302134,26.364477145226797,30.030180154318327,76.57119037791918,90.16354101601236,62.041285420693534,8.882253134737606,14.686056064274492,2.5539463963067455,50.384298084334496,55.55575681292392,41.89878428349798,0.6475890798813211,2.71080788838321,33.260763849181515,0.24816514168277412
2024-07-24 23:55:00,6.813959889271722,7.468381327166252,25.10719546850265,25.86276888238004,29.18257777102363,78.51117559954875,91.01015718970125,62.73257005272113,8.897869293251189,14.767524671210928,2.612193172517997,50.41380818419478,55.6582964057383,42.21491565771048,0.6544214378945306,2.739408139026505,33.22256216338879,0.25093028021088454
2024-07-25 00:00:00,6.958465448070146,7.38644523207182,25.616510861220625,26.10841494448633,29.303895719141728,76.88123707208908,70.57773519898603,41.43174800624297,9.283797006708378,15.04009425803816,2.8220959279965236,51.132384104469494,55.99864608636163,43.3166391552546,0.4279797840016739,1.791523375831007,39.39537499266411,0.16572699202497188
2024-07-25 00:05:00,6.9662192566744565,7.719145504543325,25.861620491811316,26.523900404925193,29.65315563942668,81.29063864779448,100.45545821304908,72.11106833282165,8.950796980580298,14.832914545694486,2.560678353952648,50.51357038438381,55.74032618496145,41.93556571000747,0.7529262478688681,3.1517492735790817,31.872921826352414,0.2884442733312866
2024-07-25 00:10:00,6.988748532887167,7.753097617359927,25.46673060454919,25.840160228608696,29.45461097852244,79.92428360811293,102.1028568103698,73.57882980422961,9.049965853117293,14.770075529829963,2.703985623192932,50.69943788108221,55.66150092092318,42.70371145627586,0.7643490844727605,3.1995652676029755,31.91147805116112,0.29431531921691845
2024-07-25 00:15:00,7.0619356925398336,7.312485896864307,25.833496443619385,26.1440025478623,29.73368127849103,77.33287567125595,51.901267656272886,23.81133532139309,8.67190481248682,14.681978378398602,2.736049143994372,49.98338505279017,55.55061452253573,42.87184038972214,0.2505502043244734,1.0488031553022457,49.48618565255546,0.09524534128557237
2024-07-25 00:20:00,7.122160022643575,7.617403350422396,26.06467296338737,26.518075463700967,29.93973434515111,82.01836215527538,76.2817129997639,47.94893444621641,9.167698372750923,14.692500157331724,2.4725800234648245,50.91834383564146,55.56388139301891,41.44902138778102,0.4952433277788213,2.0730885700821458,36.796166888683025,0.19179573778486564
2024-07-25 00:25:00,6.957396292539993,7.6814934046824765,25.778730849670488,26.459922479515892,29.832237791325504,79.99883007534646,97.07480732332452,69.30029156988829,8.855112306490913,14.530630774221436,2.388772672723896,50.33292723073205,55.35907566450064,40.97532780433198,0.7240971121424833,3.031070511428435,32.0265750853736,0.27720116627955316
2024-07-25 00:30:00,6.879948527941547,7.548447868369567,25.325383657982584,26.147004337792012,28.780016703778347,80.16481414723046,92.18875091361636,64.02307266765196,8.873315536882842,14.694716370299114,2.5976463387824573,50.367392999844185,55.56667499978252,42.13640732090004,0.6684993404280197,2.7983382390316907,32.94410576525461,0.25609229067060785
2024-07-25 00:35:00,6.972256550429504,7.525519941976249,25.225875036471574,25.73832860769603,28.541257157714337,83.71602706589391,81.52270537994409,53.326272765256455,9.04497185099483,14.567479699638476,2.5839810640543166,50.69011041725218,55.4058320769406,42.06238925870169,0.5532633915467446,2.315960557014673,35.20038591893324,0.21330509106102583
2024-07-25 00:40:00,7.016350131592615,7.775269393727864,25.149917482242007,25.91045567777732,28.92293233948424,85.01000388084394,100.98673039539656,72.6840552318402,8.873808578894836,14.87592174312534,2.5529448415361804,50.368325863505085,55.79414617760656,41.89330656294545,0.7589192621352492,3.176836031298153,31.78846166452295,0.29073622092736084
2024-07-25 00:45:00,6.881225050968347,7.761063176826583,25.105208435768095,25.496341453284742,28.822000023656297,78.53100568081256,112.73518218520375,84.69705840862927,9.011062133147256,14.52415072102413,2.5029109224031103,50.62668512789056,55.35084516393021,41.61781676517065,0.8798381258582362,3.6830023948425765,30.60958698888449,0.3387882336345171
2024-07-25 00:50:00,7.023668829869861,7.38647830661909,25.22943287102124,25.954273630885204,29.11024903594583,82.66228220412046,63.77099039731339,35.08431656749546,9.134452669993255,14.93486033062165,2.6173608292030264,50.85671926127676,55.867734777716414,42.24273500069575,0.3628094767492298,1.518720469672276,41.98994592538448,0.14033726626998186
2024-07-25 00:55:00,7.013145772934099,7.6962361186457,26.301087610804068,26.719999855660856,29.64439067199222,81.56908732658056,93.715291821806,65.4666773428753,8.892129744488033,14.50729146631418,2.849193268128478,50.40296608486545,55.32942026696645,43.45483772269892,0.6830903457116015,2.859416187148764,32.7742747778361,0.2618667093715012
2024-07-25 01:00:00,7.099396330484233,7.644795156010372,25.518013146520104,25.675234847921423,29.336561472405855,83.75919480182507,80.10980898413261,52.16993934729667,8.840925575151527,14.46791737349096,2.6310266881934616,50.30603348612848,55.27931857305444,42.31612718096157,0.5453988255261386,2.2830394836524164,35.089103608481004,0.20867975738918668
2024-07-25 01:05:00,7.092877611174139,7.6815006878698675,25.700047154550184,25.97232887543627,29.378619223964684,80.47171447159859,83.9250150207395,55.96637590319902,8.682584856804572,14.850680214560697,2.425374046175203,50.00389595482095,55.762571062155494,41.18354602060506,0.5886230766957281,2.463976199048318,34.06080588487606,0.22386550361279609
2024-07-25 01:10:00,6.954120134745069,7.357771269264088,25.903904735448094,26.37220225784525,29.48348512108416,84.09655516003922,66.65172177532381,38.57180433628864,8.813951715867104,14.53963546367387,2.7263302594941976,50.25481975943693,55.37050871595293,42.82101761884113,0.403651134519019,1.6896836490966136,39.44627256762473,0.15428721734515458
2024-07-25 01:15:00,6.97646060059476,7.567886344529609,24.703090707084662,25.2649769742462,28.24816119419717,83.37976883032988,86.17487482909047,57.69379938024045,9.37704672145685,14.65011004440866,2.453918682984503,51.30301129608742,55.51039315049372,41.34448167232925,0.5914257439348489,2.4757081641112775,34.808171689341776,0.2307751975209618
2024-07-25 01:20:00,6.966438814193287,7.33803091874203,25.64446807025699,25.86619878029071,29.23910523620176,80.9714865890761,63.09793858735776,35.472034175743204,8.786950580076475,14.246958980579116,2.591994850958965,50.20344949036169,54.9964595431067,42.10582754897399,0.3715921045487427,1.555484549641037,40.56481216860626,0.14188813670297282
2024-07-25 01:25:00,7.008781419763277,7.451397539788135,24.96482046088682,25.23987589475276,29.00238696138986,82.87367746712495,70.4117146554449,42.335628948752586,8.839255801913591,14.781329784486758,2.455500120291964,50.30286621001157,55.67563467099055,41.353361301696594,0.44261612002485773,1.8527910784240544,38.00305143704364,0.16934251579501033
2024-07-25 01:30:00,7.156551596414898,7.637643712641998,25.393007708654807,25.65529107090194,29.074302000250565,84.61837156391246,73.75783412454105,45.87307270832256,8.757257263655669,14.532419997725537,2.595084154837286,50.14683564331192,55.36134777724593,42.12254903952879,0.48109211622709935,2.013851598526638,36.62525787823856,0.18349229083329024
2024-07-25 01:35:00,7.149146481274792,7.707164889709047,25.216886521103625,25.485667386029057,28.74331594224452,79.56887928656036,82.58362335161071,54.19585085551885,9.25405066519476,14.692680520903156,2.44104130999395,51.077714348697704,55.564108757524046,41.27203396623974,0.558018408434255,2.3358650577057913,35.35462079848122,0.2167834034220754
2024-07-25 01:40:00,7.002209496535039,7.502032275325739,25.469329722566048,25.699953493088277,28.793983255025676,84.75831482502926,75.85773851893669,47.78309395306992,8.825798358008322,14.66220224195029,2.586643965908149,50.27732515206111,55.5256617057246,42.07683332224013,0.4998227787906995,2.092258152017868,36.25639524729588,0.19113237581227968
2024-07-25 01:45:00,6.959431668654788,7.248853828908518,24.878313317033744,25.403647505447022,28.35129255873232,82.51819205762584,56.36227765484733,27.92817971284461,9.076363554085694,14.663749434607482,2.693984953309549,50.74868482328178,55.527614706441724,42.650999969740475,0.28942216025373035,1.2115211628221152,46.521909302481475,0.11171271885137844
2024-07-25 01:50:00,7.016700949836493,7.227735596907573,24.70649196117425,25.208557993642412,28.84948476858136,84.7611825950303,48.93550343379297,20.522771237389225,9.290221308317188,14.498516970623648,2.6239939174629043,51.14417576384105,55.3182629884932,42.27838967224032,0.21103464707108,0.8833910326395409,55.39506472866883,0.0820910849495569
2024-07-25 01:55:00,7.071269810861657,7.661870166813139,24.62270644815511,25.13365639787353,27.76140236593961,84.10257273351465,86.14134656185198,57.5216017223314,9.332352475121311,14.770732923407332,2.516659440991925,51.22137215579474,55.66232671156259,41.69388004518599,0.5906003559514819,2.472253090012903,34.84325569652838,0.23008640688932558
2024-07-25 02:00:00,7.07802314198898,7.708483281763196,25.36502851182564,25.678134855513033,29.116408880046446,79.23223827144339,88.90783404676124,60.577128826810885,8.960505035590819,14.688497715907593,2.681702468451946,50.5318261641284,55.55883547672605,42.58608270338472,0.6304601397742164,2.63910614509487,33.68861620515275,0.24230851530724354
2024-07-25 02:05:00,6.754431141481312,7.110297220218039,24.837477706510292,25.163376457125523,27.843654072503345,88.93794128652927,62.278334657372255,34.24525538957502,9.001622246172364,14.423988544948832,2.607468476676039,50.60900030302054,55.22331379292219,42.18944880606129,0.35586607873672627,1.4896554055919362,41.80720885084497,0.13698102155830008
2024-07-25 02:10:00,6.996393811683845,7.810031555352978,24.694960851102778,25.12884569500785,28.2154350257246,85.67506380515879,107.46148628855336,78.96417600494769,9.233713547364315,14.721416358439615,2.5421803778017447,51.04027001161662,55.6003091273515,41.834342723492384,0.8136377436691333,3.405887594998992,31.55168316369089,0.31585670401979077
2024-07-25 02:15:00,7.006102254935838,7.459916767595515,24.92280460047187,25.202504480870083,28.640946337133105,83.31809825229672,72.44870773200115,44.17037680022725,9.314027287344944,14.420576390971696,2.543727253457265,51.18782376184048,55.218958887675505,41.84282617675363,0.45381451265967687,1.8996675499934073,38.13757187790705,0.176681507200909
2024-07-25 02:20:00,6.926818860799125,7.600020413546863,24.34352858459904,25.476195108974544,27.958904342351644,85.10194588501228,94.5331227247052,65.87544484453979,9.46487080212676,14.651638453633556,2.541168624405114,51.46267941193881,55.51232350338096,41.82879215293737,0.673201552747738,2.818021699802031,33.54591724093049,0.26350177937815916
2024-07-25 02:25:00,7.107526738724973,7.481961123613922,24.957442517790323,25.74988573707901,28.50866393986013,85.8955011277748,64.79443702843636,36.41265682503287,9.289862095709507,14.675532322958642,2.416385784735336,51.14351658078097,55.54248358474482,41.1326086273131,0.3744343848889491,1.5673823351451408,41.33926711789587,0.14565062730013148
2024-07-25 02:30:00,7.079081831032749,7.356592991386973,24.881099254102782,25.18871180985566,28.63497091476293,86.48980116783805,54.04247273274721,26.434208025914508,8.730455126496853,14.36448800900284,2.5133215713329986,50.09562417994669,55.14727506391482,41.675438891644774,0.27751116035422463,1.1616617172427843,46.52169554232841,0.10573683210365803
2024-07-25 02:35:00,7.0781979097358665,7.21830297511531,24.45331960604241,25.139678481230824,27.521407257167233,85.51841742917208,41.43953282369187,13.342608266730132,8.724489604505436,14.816862632915129,2.555572319541174,50.0842114629484,55.72021186864607,41.9076737620704,0.14010506537944334,0.5864798036783498,70.65807307222987,0.053370433066920527
2024-07-25 02:40:00,7.109308822287155,7.705936900990487,24.42533205574145,25.154857072850156,28.150215808738576,84.54898461394406,86.4879559797545,57.82531908519296,9.196495927296786,14.854281746324268,2.6118592209404925,50.9716029729755,55.76707847495369,42.2131166153532,0.5966280787033318,2.4974851374521467,34.630018286309685,0.23130127634077183
2024-07-25 02:45:00,7.080030041808649,7.612428425114641,24.624892438375415,25.17003566446949,28.211295736362295,86.7101970821549,78.63244674828496,50.77608596295199,8.762878940777014,14.434237230646872,2.6592446139090984,50.157563850719065,55.236389981751834,42.466870584225944,0.532398383305992,2.2286196325188823,35.283027036520885,0.20310434385180795
2024-07-25 02:50:00,6.8959466795269355,7.483301221004401,24.76100338296541,25.303384002644165,28.27071555958351,81.04325997947664,85.72970576342931,57.16743632207992,9.313748169630648,14.73132712478498,2.517194146933768,51.18731243375976,55.612783426646736,41.696832687660454,0.5873545414774659,2.458666110624672,34.86838062027381,0.22866974528831968
2024-07-25 02:55:00,7.073736195377539,7.744043587040047,24.6331314692796,25.36419746027471,27.910115084928247,82.79559226357894,91.2175615809543,63.769224101690135,8.697425298528177,14.454261961395307,2.296650219340679,50.03236894701089,55.26192147135157,40.44167315345951,0.670307391662508,2.8059067414992582,32.50912093115922,0.25507689640676057
2024-07-25 03:00:00,6.958109448718309,7.663693611581221,25.041268464966468,25.42501091790525,28.58126011339696,86.43806310943924,95.84898102147372,67.62611295148014,8.893570211700192,14.840765420138656,2.488532438154752,50.40568758886321,55.75015866745612,41.53796964691584,0.7055841628629116,2.953575305744148,32.45184940267664,0.27050445180592053
2024-07-25 03:05:00,7.064619921269797,7.495199893971563,25.021418349105396,25.554771333263105,28.067527525075576,85.39691333202373,71.2589907754894,42.26811107802384,9.555565126882364,14.944665088263106,2.490649482320084,51.626532464196806,55.87995785313717,41.54974536794219,0.43057997270176607,1.8024077657295927,39.535443716114166,0.16907244431209537
2024-07-25 03:10:00,7.06395418198613,7.278177503097622,25.052946930749048,25.126019493207227,28.636695614527817,85.33230203712459,48.837919420234456,20.646071783891063,9.042559801636155,14.664620006982188,2.484667827725049,50.685604122838505,55.52871355797796,41.51645613178361,0.21422332111149167,0.8967388221727042,54.46169856001695,0.08258428713556425
2024-07-25 03:15:00,7.067861206107055,7.827727702975708,25.03935884863614,25.518578803848374,28.778700813983484,87.67603646482459,99.88643080085234,72.17421141081992,8.655927035003577,14.39330644769918,2.6629859073296727,49.95266844916421,55.18412976519371,42.48677681009105,0.7598664968686535,3.1808011558921834,31.402915776681166,0.2886968456432797
2024-07-25 03:20:00,7.157946952910228,7.643324573510527,25.109457888813544,25.365156006606295,28.642094996764833,86.64951777498626,76.61061081596172,47.78873629854526,9.640881137384037,14.597653755737896,2.583339624294533,51.7797250719237,55.44406027999355,42.0589084899422,0.4853776206002989,2.031790719832851,37.70595567158818,0.19115494519418103
2024-07-25 03:25:00,6.95583038873103,7.15086445393746,24.624237506083556,25.05195371765107,27.790659037968105,83.11790522770748,46.88225498706081,18.69613930759746,8.898231926937088,14.763511101175236,2.524372651351031,50.414493048406904,55.653253612706706,41.73643191294268,0.19503406520643018,0.8164125969541167,57.42470799932506,0.07478455723038983
2024-07-25 03:30:00,6.982922253271349,7.638835024647578,24.740988766306717,25.3412660078352,28.024857531957725,82.69590538501855,90.86950998854088,62.764177007277425,8.850678968465214,14.76551312508068,2.489140887717567,50.324526052522984,55.655769141417736,41.54135473438631,0.6559127713762285,2.7456508609808923,33.095799353045734,0.2510567080291097
2024-07-25 03:35:00,7.0351216796949725,7.553735005295821,24.418279882351477,25.00743933110141,28.128308028331983,86.15855714261122,77.37112153338735,49.35072860204375,8.70420329902889,14.716487774773196,2.599701857541517,50.04536249989487,55.59410362476138,42.14751857688771,0.5186133256008487,2.1709153809651527,35.639860591429155,0.197402914408175
2024-07-25 03:40:00,7.009483607848227,7.54575887375468,24.785133502466387,25.257818432447827,28.28529849219988,79.26637323507397,80.67620470881657,52.0845824955545,9.254300454704392,14.80034246435414,2.5369792942035385,51.07817391546428,55.69949561591053,41.805793415898506,0.5362752659064531,2.2448482630844127,35.93837767812769,0.208338329982218
2024-07-25 03:45:00,6.81146145191278,7.434735984639839,24.39496920504082,25.210950407810884,27.96435492631809,83.28769219373726,89.27142596153206,60.610472705422175,9.289325957420374,14.734172102451808,2.637455196237694,51.14253269373278,55.61636325670096,42.35056346032433,0.6232745327270592,2.60902719399547,34.21636469216774,0.2424418908216887
2024-07-25 03:50:00,6.964390772229585,7.492194842853296,24.777026043522465,25.164082383173938,28.119695101958907,87.49944379575545,78.45917318224375,50.22144781692098,8.70219507134528,14.901389357772526,2.6341409362049597,50.04151339354039,55.825967930074995,42.33281660416645,0.527804070623711,2.2093878396308546,35.511724910802776,0.2008857912676839
2024-07-25 03:55:00,7.079859763856077,7.701528157705872,24.212569850047384,25.168972020252316,27.91641594888123,85.43927961752034,87.92644769915292,59.554432916814015,8.880660160106737,14.929858152793912,2.56149646943825,50.38128587162995,55.861496764906654,41.94003125622738,0.6216683938497951,2.602303896655242,33.7879245433884,0.23821773166725607
2024-07-25 04:00:00,7.107142038930533,7.6329996191508815,24.50962446211772,25.173861657330693,27.824976262086793,82.45354528187616,78.66647516895806,50.527891947057384,8.961247189662611,14.68891925390341,2.488416778334648,50.53322122556978,55.55936695690354,41.53732611521623,0.5258575802203485,2.2012398308023786,35.737348592444455,0.20211156778822953
2024-07-25 04:05:00,7.026147332358758,7.899390105935218,25.068198368476633,25.293221498788828,28.095078049210827,86.4068742315226,110.51243583116988,82.7435040174878,8.59361827319329,14.45455975051525,2.7207537899735588,49.832520053579955,55.262300973858494,42.79180214478143,0.8732427735764601,3.655394250191062,30.23269947568407,0.3309740160699512
2024-07-25 04:10:00,6.998979360804265,7.3728269249643805,24.489121116818787,25.19981769219431,27.855286853142537,85.43421541652089,62.84367991395692,35.272783751631664,8.484277717095452,14.537921279876478,2.548697165353323,49.62026995266489,55.36833261923078,41.870059163631325,0.37384756416011555,1.5649259035742438,40.157607315735426,0.14109113500652665
2024-07-25 04:15:00,6.888769512994724,7.351679589883422,24.47892468704575,25.106413885599785,28.25446059336833,85.24441594478826,72.68708823313568,44.5416574593243,8.998881872930623,14.648446838163816,2.4981020627169355,50.60386413154656,55.50829239888769,41.59114614609892,0.462910076888698,1.93774158185609,37.51123932816235,0.1781666298372972
2024-07-25 04:20:00,6.937939025868311,7.356410184653786,25.205546567893112,25.44049536646086,28.80408908717236,85.87947423111211,67.72148980578378,39.843949449886594,8.719064308076891,14.646251165272083,2.5122248825481983,50.07382774048224,55.50551885927124,41.6693763121002,0.4184711587854748,1.7517202706759976,38.65999094687059,0.1593757977995464
2024-07-25 04:25:00,6.911305515543634,7.716886344200867,24.94691146308279,25.622487887778217,28.621699733781806,83.42133959968672,105.6696462736618,77.4649544463967,8.981890930847763,14.58279236208793,2.6400085343293944,50.57199539333102,55.425238630103145,42.36422567409928,0.8055808286572326,3.3721613487591755,31.33588086244572,0.3098598177855868
2024-07-25 04:30:00,6.9339792710375745,7.688276894444017,24.56447999834294,25.524302928237518,28.11560243776596,84.52228556330329,99.91958929351388,71.9612601639102,8.77096536653183,14.645931278954034,2.541432484117802,50.17298765230301,55.50511476074971,41.83023985315327,0.7542976234064422,3.157489851579367,31.645260631173336,0.28784504065564076
2024-07-25 04:35:00,6.967660545161138,6.983351333919405,24.646148687783853,25.42611796869682,28.18345757179481,84.74318402853235,29.500924930347928,1.5027652202544528,8.873979339279352,14.597644261912397,2.5265361089017273,50.36864894385427,55.44404826033715,41.74835160262339,0.015690788758266905,0.06568164174210527,449.1502366244347,0.006011060881017811
2024-07-25 04:40:00,6.992674676952499,7.641857185602921,24.349235479857352,25.249729593064913,27.66466287660327,86.36448807715466,89.65017087623303,61.8177426716046,8.722045179687335,14.628903421580516,2.4814796033605777,50.079533499702144,55.48359570817186,41.49869112372358,0.6491825086504228,2.7174779812106697,32.990210590885006,0.2472709706864184
2024-07-25 04:45:00,6.926125267987583,6.946180935184749,24.452754158893764,25.073341217433004,27.800278747731547,85.51001885448159,29.96619785685846,1.924026635884981,8.918693339671792,14.555826151590011,2.5676517297116748,50.453106040494696,55.391053799352754,41.973598262581355,0.020055667197166116,0.08395302288733736,356.9400698897081,0.0076961065435399234
2024-07-25 04:50:00,7.051617146640655,7.513258127027839,24.899508094009747,25.273601726840567,28.60066549749731,82.50215665594808,73.00962946231638,44.60369814790676,9.11126912030829,14.670777777422249,2.623884416679089,50.813657452328215,55.53648476109445,42.27780156350835,0.46164098038718393,1.932429143900752,37.78127114919258,0.17841479259162704
2024-07-25 04:55:00,7.008663425714905,7.3874974076924,24.595811591091586,25.12086868303459,27.84965335695282,80.96891487087964,64.05702548190922,36.13903814573304,8.769247263038118,14.601713462944064,2.54702661019399,50.16971138752941,55.44919959420579,41.86090919058231,0.3788339819774942,1.5857990485577906,40.394163144546,0.14455615258293217
2024-07-25 05:00:00,6.904050128820966,7.655571911784389,25.32527115111794,25.759263308507876,28.79597989635857,85.33582296433931,99.98644932211964,72.049302600315,8.901105715260789,14.518607522641831,2.5174334839020283,50.41991978143635,55.343802646433,41.698154169260775,0.7515217829634224,3.1458701834848863,31.783399660617306,0.28819721040126
